,Unnamed: 0,serialnumber,metrictype,metricid,metrickey,metricshortname,metricName,metricNameChinese,timezone,description,eventdatetime,adjustedvalue,targetvalue,minwarningthresholdvalue,maxwarningthresholdvalue,minalarmthresholdvalue,maxalarmthresholdvalue,lastvalue,path,alertalarmtype,isalert,isalarm,isreset,algorithm,AlertAlarmDateTime,TimeZoneAbreviation,SnapshotUrl,UtcOffsetMinutes
948,911,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023 11:22AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T11:22:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/11/6/328818010145_1_1692357742,0.0
951,914,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023 11:51AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T11:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/11/35/328818010145_1_1692359463,0.0
953,916,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023 11:59AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T11:59:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/11/43/328818010145_1_1692359963,0.0
955,918,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023 12:12PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T12:12:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/11/56/328818010145_1_1692360754,0.0
958,921,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023 12:41PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T12:41:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/12/25/328818010145_1_1692362488,0.0
960,923,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023 12:54PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T12:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/12/38/328818010145_1_1692363290,0.0
962,925,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  1:03PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T13:03:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/12/47/328818010145_1_1692363812,0.0
964,927,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  1:11PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T13:11:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/12/55/328818010145_1_1692364273,0.0
966,929,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  1:17PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T13:17:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/13/1/328818010145_1_1692364656,0.0
968,931,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  1:30PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T13:30:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/13/14/328818010145_1_1692365440,0.0
969,932,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  1:38PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T13:38:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/13/23/328818010145_1_1692365939,0.0
971,934,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  1:45PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T13:45:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/13/29/328818010145_1_1692366335,0.0
973,936,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  1:52PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T13:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/13/36/328818010145_1_1692366748,0.0
975,938,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  1:58PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T13:58:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/13/43/328818010145_1_1692367131,0.0
977,940,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  2:05PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T14:05:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/13/50/328818010145_1_1692367555,0.0
979,942,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  2:18PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T14:18:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/14/2/328818010145_1_1692368322,0.0
981,944,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  2:27PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T14:27:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/14/11/328818010145_1_1692368823,0.0
983,946,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  2:41PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T14:41:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/14/25/328818010145_1_1692369695,0.0
985,948,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  2:48PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T14:48:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/14/32/328818010145_1_1692370098,0.0
987,950,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  2:55PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T14:55:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/14/39/328818010145_1_1692370530,0.0
989,952,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  3:02PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T15:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/14/46/328818010145_1_1692370953,0.0
991,954,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  3:08PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T15:08:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/14/52/328818010145_1_1692371323,0.0
993,956,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  3:16PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T15:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/15/0/328818010145_1_1692371773,0.0
995,958,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  3:29PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T15:29:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/15/13/328818010145_1_1692372575,0.0
997,960,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  3:36PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T15:36:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/15/20/328818010145_1_1692372962,0.0
999,962,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  3:42PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T15:42:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/15/26/328818010145_1_1692373364,0.0
1001,964,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  3:49PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T15:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/15/33/328818010145_1_1692373757,0.0
1003,966,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  3:56PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T15:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/15/40/328818010145_1_1692374170,0.0
1005,968,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  4:02PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T16:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/15/47/328818010145_1_1692374578,0.0
1006,969,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  4:09PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T16:09:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/15/53/328818010145_1_1692374968,0.0
1008,971,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  4:16PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T16:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/16/0/328818010145_1_1692375382,0.0
1010,973,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  4:22PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T16:22:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/16/6/328818010145_1_1692375746,0.0
1012,975,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  4:30PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T16:30:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/16/14/328818010145_1_1692376205,0.0
1014,977,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  4:36PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T16:36:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/16/20/328818010145_1_1692376602,0.0
1015,978,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  4:43PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T16:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/16/27/328818010145_1_1692376997,0.0
1017,980,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  4:50PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T16:50:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/16/34/328818010145_1_1692377407,0.0
1019,982,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  4:56PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T16:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/16/41/328818010145_1_1692377817,0.0
1021,984,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  5:03PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T17:03:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/16/47/328818010145_1_1692378227,0.0
1023,986,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  5:10PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T17:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/16/55/328818010145_1_1692378656,0.0
1025,988,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  5:25PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T17:25:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/17/9/328818010145_1_1692379513,0.0
1027,990,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  5:30PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T17:30:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/17/15/328818010145_1_1692379850,0.0
1029,992,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  5:38PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T17:38:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/17/22/328818010145_1_1692380323,0.0
1031,994,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  5:46PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T17:46:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/17/30/328818010145_1_1692380782,0.0
1033,996,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  5:52PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T17:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/17/36/328818010145_1_1692381166,0.0
1035,998,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  6:06PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T18:06:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/17/50/328818010145_1_1692381990,0.0
1037,1000,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  6:14PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T18:14:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/17/59/328818010145_1_1692382490,0.0
1039,1002,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  6:30PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T18:30:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/18/14/328818010145_1_1692383445,0.0
1040,1003,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  6:36PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T18:36:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/18/21/328818010145_1_1692383817,0.0
1042,1005,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  6:44PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T18:44:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/18/28/328818010145_1_1692384250,0.0
1044,1007,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  6:51PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T18:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/18/35/328818010145_1_1692384668,0.0
1046,1009,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  6:57PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T18:57:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/18/41/328818010145_1_1692385067,0.0
1048,1011,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  7:05PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T19:05:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/18/49/328818010145_1_1692385534,0.0
1050,1013,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  7:11PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T19:11:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/18/55/328818010145_1_1692385895,0.0
1052,1015,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  7:19PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T19:19:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/19/3/328818010145_1_1692386349,0.0
1055,1018,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  7:32PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T19:32:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/19/16/328818010145_1_1692387145,0.0
1057,1020,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  7:40PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T19:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/19/24/328818010145_1_1692387617,0.0
1058,1021,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  7:48PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T19:48:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/19/32/328818010145_1_1692388100,0.0
1060,1023,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  7:54PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T19:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/19/38/328818010145_1_1692388483,0.0
1062,1025,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  8:02PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T20:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/19/46/328818010145_1_1692388961,0.0
1064,1027,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  8:09PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T20:09:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/19/53/328818010145_1_1692389343,0.0
1066,1029,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  8:16PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T20:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/20/0/328818010145_1_1692389764,0.0
1067,1030,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  8:29PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T20:29:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/20/13/328818010145_1_1692390566,0.0
1069,1032,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  8:36PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T20:36:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/20/20/328818010145_1_1692390978,0.0
1071,1034,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  8:43PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T20:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/20/28/328818010145_1_1692391432,0.0
1073,1036,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  8:50PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T20:50:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/20/34/328818010145_1_1692391800,0.0
1075,1038,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  8:57PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T20:57:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/20/41/328818010145_1_1692392248,0.0
1077,1040,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  9:04PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T21:04:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/20/49/328818010145_1_1692392690,0.0
1079,1042,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  9:10PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T21:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/20/54/328818010145_1_1692393041,0.0
1081,1044,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  9:18PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T21:18:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/21/2/328818010145_1_1692393491,0.0
1083,1046,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  9:25PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T21:25:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/21/10/328818010145_1_1692393949,0.0
1085,1048,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  9:32PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T21:32:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/21/16/328818010145_1_1692394369,0.0
1087,1050,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 18 2023  9:39PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-18T21:39:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/18/21/23/328818010145_1_1692394777,0.0
